scenario;hour;building;battery_capacity;battery_initial_soc;battery_min_soc;max_charge_power;max_discharge_power;charge_efficiency;discharge_efficiency;export_price_factor;consumption;pv_generation;price;export_price;pv_used_directly;battery_soc;battery_charge_input;battery_charge;battery_discharge;battery_discharge_from_soc;battery_losses;grid_import;grid_export;energy_purchase_cost;export_revenue;energy_cost;decision;study_case;cycle_day;terminal_soc_difference_day
Reglas;13;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,9323111832329727;3,7;0,15;0,06;1,9323111832329727;8,0;1,0332711805780996;0,9816076215491946;0,0;0,0;0,05166355902890507;0,0;0,7344176361889279;0,0;0,04406505817133567;-0,04406505817133567;Carga bateria con excedente PV;Caso base;1;0,0
Reglas;14;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,080858748087118;3,0;0,17;0,068;2,080858748087118;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9191412519128819;0,0;0,06250160513007597;-0,06250160513007597;Carga bateria con excedente PV;Caso base;1;0,0
Reglas;15;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,71057604502903;2,1;0,2;0,08000000000000002;1,71057604502903;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,38942395497097015;0,0;0,031153916397677617;-0,031153916397677617;Carga bateria con excedente PV;Caso base;1;0,0
Reglas;16;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,1971304255218276;1,2;0,23;0,09200000000000001;1,2;6,950389025766497;0,0;0,0;0,9971304255218276;1,049610974233503;0,05248054871167529;0,0;0,0;0,0;0,0;0,0;Descarga bateria por precio elevado o demanda alta;Caso base;1;0,0
Reglas;17;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,1762501829250436;0,4;0,28;0,11200000000000002;0,4;4,318810078398076;0,0;0,0;2,5;2,6315789473684212;0,13157894736842124;0,27625018292504366;0,0;0,07735005121901223;0,0;0,07735005121901223;Descarga bateria por precio elevado o demanda alta;Caso base;1;0,0
Reglas;18;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,387819357605921;0,0;0,3;0,12;0,0;1,6872311310296544;0,0;0,0;2,5;2,6315789473684212;0,13157894736842124;0,8878193576059208;0,0;0,2663458072817762;0,0;0,2663458072817762;Descarga bateria por precio elevado o demanda alta;Caso base;1;0,0
Reglas;19;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,2013537876459988;0,0;0,27;0,10800000000000001;0,0;1,6;0,0;0,0;0,08286957447817157;0,0872311310296543;0,004361556551482723;3,118484213167827;0,0;0,8419907375553133;0,0;0,8419907375553133;Descarga bateria por precio elevado o demanda alta;Caso base;1;0,0
Reglas;20;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,6682838160139486;0,0;0,24;0,096;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,6682838160139486;0,0;0,6403881158433476;0,0;0,6403881158433476;Importa energia de red;Caso base;1;0,0
Reglas;21;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2765348744423064;0,0;0,2;0,08000000000000002;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,2765348744423064;0,0;0,4553069748884613;0,0;0,4553069748884613;Importa energia de red;Caso base;1;0,0
Reglas;22;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8384855678001943;0,0;0,17;0,068;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,8384855678001943;0,0;0,3125425465260331;0,0;0,3125425465260331;Importa energia de red;Caso base;1;0,0
Reglas;23;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,2516831426845567;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,2516831426845567;0,0;0,1877524714026835;0,0;0,1877524714026835;Importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;0;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,4436518045494862;0,0;0,14;0,05600000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,4436518045494862;0,0;0,20211125263692808;0,0;0,20211125263692808;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;1;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,9082365379524887;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,9082365379524887;0,0;0,11807074993382354;0,0;0,11807074993382354;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;2;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,8207742371604817;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,8207742371604817;0,0;0,0984929084592578;0,0;0,0984929084592578;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;3;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,6390547066765745;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,6390547066765745;0,0;0,07668656480118893;0,0;0,07668656480118893;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;4;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,9298111443987018;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,9298111443987018;0,0;0,12087544877183125;0,0;0,12087544877183125;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;5;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,6547691954679575;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,6547691954679575;0,0;0,09821537932019363;0,0;0,09821537932019363;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;6;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,761721764632472;0,3;0,18;0,072;0,3;2,0;0,0;0,0;0,0;0,0;0,0;1,461721764632472;0,0;0,26310991763384495;0,0;0,26310991763384495;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;7;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,0858189648657346;0,8;0,22;0,08800000000000001;0,8;2,0;0,0;0,0;0,0;0,0;0,0;1,2858189648657345;0,0;0,2828801722704616;0,0;0,2828801722704616;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;8;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,547855864408565;1,5;0,24;0,096;1,5;2,0;0,0;0,0;0,0;0,0;0,0;1,047855864408565;0,0;0,2514854074580556;0,0;0,2514854074580556;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;9;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,9625944436783884;2,4;0,2;0,08000000000000002;1,9625944436783884;2,415535278505531;0,4374055563216115;0,4155352785055309;0,0;0,0;0,021870277816080586;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;10;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,0193161905567463;3,2;0,17;0,068;2,0193161905567463;3,537184897476622;1,180683809443254;1,1216496189710912;0,0;0,0;0,05903419047216274;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;11;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,390978893575352;3,8;0,15;0,06;1,390978893575352;5,8257549485800375;2,409021106424648;2,2885700511034153;0,0;0,0;0,12045105532123257;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;12;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,8516374193979739;4,0;0,14;0,05600000000000001;1,8516374193979739;7,866699400151962;2,148362580602026;2,040944451571925;0,0;0,0;0,10741812903010128;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;13;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,0423918467997377;3,7;0,15;0,06;2,0423918467997377;9,441427145692211;1,6576081532002624;1,5747277455402493;0,0;0,0;0,08288040766001314;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;14;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,1700654163503157;3,0;0,17;0,068;2,1700654163503157;10,0;0,5879714255871461;0,5585728543077888;0,0;0,0;0,0293985712793573;0,0;0,2419631580625382;0,0;0,016453494748252598;-0,016453494748252598;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;15;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,6350163099028954;2,1;0,2;0,08000000000000002;1,6350163099028954;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4649836900971047;0,0;0,03719869520776838;-0,03719869520776838;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;16;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,1741357688674348;1,2;0,23;0,09200000000000001;1,2;8,974593927507964;0,0;0,0;0,9741357688674348;1,0254060724920366;0,05127030362460183;0,0;0,0;0,0;0,0;0,0;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;17;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,868321237311794;0,4;0,28;0,11200000000000002;0,4;6,376361046127128;0,0;0,0;2,468321237311794;2,598232881380836;0,129911644069042;0,0;0,0;0,0;0,0;0,0;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;18;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,506332062007339;0,0;0,3;0,12;0,0;3,2184663092850228;0,0;0,0;3,0;3,1578947368421053;0,1578947368421053;0,5063320620073388;0,0;0,15189961860220164;0,0;0,15189961860220164;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;19;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,2874222820573733;0,0;0,27;0,10800000000000001;0,0;2,0;0,0;0,0;1,1575429938207715;1,2184663092850228;0,060923315464251226;2,1298792882366016;0,0;0,5750674078238824;0,0;0,5750674078238824;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;20;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6349071234180617;0,0;0,24;0,096;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,6349071234180617;0,0;0,6323777096203348;0,0;0,6323777096203348;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;21;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,471708556475942;0,0;0,2;0,08000000000000002;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,471708556475942;0,0;0,4943417112951884;0,0;0,4943417112951884;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;22;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,9352386080889195;0,0;0,17;0,068;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,9352386080889195;0,0;0,32899056337511634;0,0;0,32899056337511634;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;23;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,4753741508352802;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,4753741508352802;0,0;0,22130612262529203;0,0;0,22130612262529203;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;0;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,1374863228891794;0,0;0,14;0,05600000000000001;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,1374863228891794;0,0;0,15924808520448513;0,0;0,15924808520448513;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;1;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,9915599759160506;0,0;0,13;0,052000000000000005;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,9915599759160506;0,0;0,1289027968690866;0,0;0,1289027968690866;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;2;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,579570585649732;0,0;0,12;0,048;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,579570585649732;0,0;0,06954847027796783;0,0;0,06954847027796783;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;3;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,0460406212607483;0,0;0,12;0,048;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,0460406212607483;0,0;0,1255248745512898;0,0;0,1255248745512898;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;4;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,5309846622207706;0,0;0,13;0,052000000000000005;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,5309846622207706;0,0;0,06902800608870018;0,0;0,06902800608870018;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;5;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,8737378951515694;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,8737378951515694;0,0;0,1310606842727354;0,0;0,1310606842727354;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;6;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,5754322125737064;0,3;0,18;0,072;0,3;1,6;0,0;0,0;0,0;0,0;0,0;1,2754322125737063;0,0;0,22957779826326713;0,0;0,22957779826326713;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;7;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,0132067870089156;0,8;0,22;0,08800000000000001;0,8;1,6;0,0;0,0;0,0;0,0;0,0;1,2132067870089156;0,0;0,26690549314196144;0,0;0,26690549314196144;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;8;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,3413071671706494;1,5;0,24;0,096;1,5;1,6;0,0;0,0;0,0;0,0;0,0;0,8413071671706494;0,0;0,20191372012095585;0,0;0,20191372012095585;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;9;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8636488577609727;2,4;0,2;0,08000000000000002;1,8636488577609727;2,109533585127076;0,5363511422390272;0,5095335851270758;0,0;0,0;0,02681755711195144;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;10;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8827181066819636;3,2;0,17;0,068;1,8827181066819636;3,3609513837792107;1,3172818933180366;1,2514177986521346;0,0;0,0;0,06586409466590193;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;11;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,0438312019222438;3,8;0,15;0,06;2,0438312019222438;5,029311741953078;1,756168798077756;1,6683603581738682;0,0;0,0;0,08780843990388787;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;12;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,9062309089497604;4,0;0,14;0,05600000000000001;1,9062309089497604;7,018392378450805;2,0937690910502393;1,9890806364977274;0,0;0,0;0,10468845455251197;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;13;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,9323111832329727;3,7;0,15;0,06;1,9323111832329727;8,0;1,0332711805780996;0,9816076215491946;0,0;0,0;0,05166355902890507;0,0;0,7344176361889279;0,0;0,04406505817133567;-0,04406505817133567;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;14;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,080858748087118;3,0;0,17;0,068;2,080858748087118;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9191412519128819;0,0;0,06250160513007597;-0,06250160513007597;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;15;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,71057604502903;2,1;0,2;0,08000000000000002;1,71057604502903;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,38942395497097015;0,0;0,031153916397677617;-0,031153916397677617;Carga bateria con excedente PV;Caso base;1;0,0
Reglas + decision avanzada;16;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,1971304255218276;1,2;0,23;0,09200000000000001;1,2;6,950389025766497;0,0;0,0;0,9971304255218276;1,049610974233503;0,05248054871167529;0,0;0,0;0,0;0,0;0,0;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;17;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,1762501829250436;0,4;0,28;0,11200000000000002;0,4;4,318810078398076;0,0;0,0;2,5;2,6315789473684212;0,13157894736842124;0,27625018292504366;0,0;0,07735005121901223;0,0;0,07735005121901223;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;18;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,387819357605921;0,0;0,3;0,12;0,0;1,6872311310296544;0,0;0,0;2,5;2,6315789473684212;0,13157894736842124;0,8878193576059208;0,0;0,2663458072817762;0,0;0,2663458072817762;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;19;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,2013537876459988;0,0;0,27;0,10800000000000001;0,0;1,6;0,0;0,0;0,08286957447817157;0,0872311310296543;0,004361556551482723;3,118484213167827;0,0;0,8419907375553133;0,0;0,8419907375553133;Descarga bateria por apoyo avanzado a la decision;Caso base;1;0,0
Reglas + decision avanzada;20;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,6682838160139486;0,0;0,24;0,096;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,6682838160139486;0,0;0,6403881158433476;0,0;0,6403881158433476;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;21;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2765348744423064;0,0;0,2;0,08000000000000002;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,2765348744423064;0,0;0,4553069748884613;0,0;0,4553069748884613;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;22;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8384855678001943;0,0;0,17;0,068;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,8384855678001943;0,0;0,3125425465260331;0,0;0,3125425465260331;Reserva bateria e importa energia de red;Caso base;1;0,0
Reglas + decision avanzada;23;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,2516831426845567;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,2516831426845567;0,0;0,1877524714026835;0,0;0,1877524714026835;Reserva bateria e importa energia de red;Caso base;1;0,0
Sin control;0;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,7323821654593834;0,0;0,14;0,05600000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,7323821654593834;0,0;0,24253350316431369;0,0;0,24253350316431369;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;1;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,0898838455429865;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0898838455429865;0,0;0,14168489992058825;0,0;0,14168489992058825;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;2;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,984929084592578;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,984929084592578;0,0;0,11819149015110936;0,0;0,11819149015110936;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;3;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,7668656480118894;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,7668656480118894;0,0;0,09202387776142672;0,0;0,09202387776142672;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;4;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,115773373278442;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,115773373278442;0,0;0,14505053852619748;0,0;0,14505053852619748;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;5;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,785723034561549;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,785723034561549;0,0;0,11785845518423235;0,0;0,11785845518423235;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;6;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,1140661175589663;0,3;0,18;0,072;0,3;2,0;0,0;0,0;0,0;0,0;0,0;1,8140661175589663;0,0;0,3265319011606139;0,0;0,3265319011606139;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;7;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,5029827578388812;0,8;0,22;0,08800000000000001;0,8;2,0;0,0;0,0;0,0;0,0;0,0;1,7029827578388812;0,0;0,37465620672455385;0,0;0,37465620672455385;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;8;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,0574270372902776;1,5;0,24;0,096;1,5;2,0;0,0;0,0;0,0;0,0;0,0;1,5574270372902776;0,0;0,37378248894966665;0,0;0,37378248894966665;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;9;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,355113332414066;2,4;0,2;0,08000000000000002;2,355113332414066;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04488666758593407;0,0;0,0035909334068747263;-0,0035909334068747263;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;10;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4231794286680954;3,2;0,17;0,068;2,4231794286680954;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7768205713319047;0,0;0,05282379885056952;-0,05282379885056952;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;11;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,6691746722904224;3,8;0,15;0,06;1,6691746722904224;2,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1308253277095774;0,0;0,12784951966257463;-0,12784951966257463;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;12;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,2219649032775686;4,0;0,14;0,05600000000000001;2,2219649032775686;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7780350967224314;0,0;0,09956996541645617;-0,09956996541645617;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;13;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4508702161596854;3,7;0,15;0,06;2,4508702161596854;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2491297838403148;0,0;0,07494778703041889;-0,07494778703041889;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;14;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6040784996203787;3,0;0,17;0,068;2,6040784996203787;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,39592150037962126;0,0;0,026922662025814247;-0,026922662025814247;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;15;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,9620195718834743;2,1;0,2;0,08000000000000002;1,9620195718834743;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13798042811652578;0,0;0,011038434249322064;-0,011038434249322064;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;16;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6089629226409214;1,2;0,23;0,09200000000000001;1,2;2,0;0,0;0,0;0,0;0,0;0,0;1,4089629226409215;0,0;0,32406147220741194;0,0;0,32406147220741194;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;17;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,4419854847741527;0,4;0,28;0,11200000000000002;0,4;2,0;0,0;0,0;0,0;0,0;0,0;3,0419854847741528;0,0;0,8517559357367629;0,0;0,8517559357367629;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;18;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;4,207598474408806;0,0;0,3;0,12;0,0;2,0;0,0;0,0;0,0;0,0;0,0;4,207598474408806;0,0;1,2622795423226418;0,0;1,2622795423226418;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;19;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,944906738468848;0,0;0,27;0,10800000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;3,944906738468848;0,0;1,065124819386589;0,0;1,065124819386589;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;20;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,161888548101674;0,0;0,24;0,096;0,0;2,0;0,0;0,0;0,0;0,0;0,0;3,161888548101674;0,0;0,7588532515444018;0,0;0,7588532515444018;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;21;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,9660502677711302;0,0;0,2;0,08000000000000002;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,9660502677711302;0,0;0,5932100535542261;0,0;0,5932100535542261;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;22;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,3222863297067033;0,0;0,17;0,068;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,3222863297067033;0,0;0,3947886760501396;0,0;0,3947886760501396;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
